"rt"	"trial_type"	"trial_index"	"trial_index_global"	"time_elapsed"	"subject"	"condition"	"categoryALoc"	"workerId"	"trialNum"	"firstTrial"	"moveNum"	"src"	"category"	"categoryLoc"	"imageName"	"init_locationsX"	"init_locationsY"	"movesX"	"movesY"	"dropTime"	"dropCorrect"	"dropPosition"	"final_locationsX"	"final_locationsY"	"blockNum"	"responses"	"strategy"	"shapes"	"totalTimeMinutes"	"totalTimeSeconds"	"totalTrialNum"	"FourBlock"	"conditionC"	"imagePaired"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	1	1	1	"lib/images/tl_50_90.jpg"	"T"	"right"	"tl_50_90.jpg"	515	298	881	348	1406	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	31	3	0.5	"tl_50_90.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	2	1	2	"lib/images/tl_30_30.jpg"	"T"	"right"	"tl_30_30.jpg"	515	298	881	348	3953	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	32	3	0.5	"tl_30_30.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	3	1	3	"lib/images/tl_10_90.jpg"	"L"	"left"	"tl_10_90.jpg"	515	298	149	348	6841	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	33	3	0.5	"tl_10_90.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	4	1	4	"lib/images/tl_30_0.jpg"	"T"	"right"	"tl_30_0.jpg"	515	298	881	348	9109	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	34	3	0.5	"tl_30_0.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	5	1	5	"lib/images/tl_50_60.jpg"	"T"	"right"	"tl_50_60.jpg"	515	298	881	348	11510	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	35	3	0.5	"tl_50_60.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	6	1	6	"lib/images/tl_10_150.jpg"	"L"	"left"	"tl_10_150.jpg"	515	298	149	348	13745	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	36	3	0.5	"tl_10_150.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	7	1	7	"lib/images/tl_50_120.jpg"	"T"	"right"	"tl_50_120.jpg"	515	298	881	348	16379	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	37	3	0.5	"tl_50_120.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	8	1	8	"lib/images/tl_40_0.jpg"	"T"	"right"	"tl_40_0.jpg"	515	298	65	319	19646	0	"left"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	38	3	0.5	"tl_40_0.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	8	0	9	"lib/images/tl_40_0.jpg"	"T"	"right"	"tl_40_0.jpg"	515	298	881	348	24384	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	38	3	0.5	"tl_40_0.jpg"
112986	"test-sort"	0	3	265553	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	9	1	10	"lib/images/tl_0_120.jpg"	"L"	"left"	"tl_0_120.jpg"	515	298	149	348	26867	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	39	3	0.5	"tl_0_120.jpg"
112986	"test-sort"	0	3	265554	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	10	1	11	"lib/images/tl_40_150.jpg"	"L"	"left"	"tl_40_150.jpg"	515	298	149	348	29504	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	40	3	0.5	"tl_40_150.jpg"
112986	"test-sort"	0	3	265554	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	11	1	12	"lib/images/tl_30_150.jpg"	"L"	"left"	"tl_30_150.jpg"	515	298	149	348	31757	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	41	3	0.5	"tl_30_150.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	12	1	13	"lib/images/tl_40_30.jpg"	"T"	"right"	"tl_40_30.jpg"	515	298	192	335	34953	0	"left"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	42	3	0.5	"tl_40_30.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	12	0	14	"lib/images/tl_40_30.jpg"	"T"	"right"	"tl_40_30.jpg"	515	298	881	348	39694	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	42	3	0.5	"tl_40_30.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	13	1	15	"lib/images/tl_10_0.jpg"	"T"	"right"	"tl_10_0.jpg"	515	298	881	348	42613	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	43	3	0.5	"tl_10_0.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	14	1	16	"lib/images/tl_30_60.jpg"	"T"	"right"	"tl_30_60.jpg"	515	298	881	348	44959	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	44	3	0.5	"tl_30_60.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	15	1	17	"lib/images/tl_20_120.jpg"	"L"	"left"	"tl_20_120.jpg"	515	298	149	348	47147	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	45	3	0.5	"tl_20_120.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	16	1	18	"lib/images/tl_20_30.jpg"	"T"	"right"	"tl_20_30.jpg"	515	298	881	348	49617	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	46	4	0.5	"tl_20_30.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	17	1	19	"lib/images/tl_50_0.jpg"	"T"	"right"	"tl_50_0.jpg"	515	298	881	348	51814	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	47	4	0.5	"tl_50_0.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	18	1	20	"lib/images/tl_0_30.jpg"	"L"	"left"	"tl_0_30.jpg"	515	298	844	341	54539	0	"right"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	48	4	0.5	"tl_0_30.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	18	0	21	"lib/images/tl_0_30.jpg"	"L"	"left"	"tl_0_30.jpg"	515	298	149	348	59322	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	48	4	0.5	"tl_0_30.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	19	1	22	"lib/images/tl_40_90.jpg"	"T"	"right"	"tl_40_90.jpg"	515	298	881	348	62916	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	49	4	0.5	"tl_40_90.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	20	1	23	"lib/images/tl_10_60.jpg"	"L"	"left"	"tl_10_60.jpg"	515	298	796	342	66510	0	"right"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	50	4	0.5	"tl_10_60.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	20	0	24	"lib/images/tl_10_60.jpg"	"L"	"left"	"tl_10_60.jpg"	515	298	149	348	71695	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	50	4	0.5	"tl_10_60.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	21	1	25	"lib/images/tl_30_120.jpg"	"L"	"left"	"tl_30_120.jpg"	515	298	149	348	74413	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	51	4	0.5	"tl_30_120.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	22	1	26	"lib/images/tl_20_0.jpg"	"T"	"right"	"tl_20_0.jpg"	515	298	242	307	77248	0	"left"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	52	4	0.5	"tl_20_0.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	22	0	27	"lib/images/tl_20_0.jpg"	"T"	"right"	"tl_20_0.jpg"	515	298	881	348	82222	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	52	4	0.5	"tl_20_0.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	23	1	28	"lib/images/tl_0_90.jpg"	"L"	"left"	"tl_0_90.jpg"	515	298	149	348	85359	1	"left"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	53	4	0.5	"tl_0_90.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	24	1	29	"lib/images/tl_40_60.jpg"	"T"	"right"	"tl_40_60.jpg"	515	298	881	348	87936	1	"right"	881	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	54	4	0.5	"tl_40_60.jpg"
112986	"test-sort"	0	3	265555	"p363852"	"high"	"left"	"A2ETY1O927Z1IF"	25	1	30	"lib/images/tl_0_60.jpg"	"L"	"left"	"tl_0_60.jpg"	515	298	787	364	91630	0	"right"	149	348	2	""	"For category A if the shapes were shaped like an L it usually went to category A and for category B were usually t shape. So If the horizontal line was closer to the bottom of the vertical end it usually went to Category A. If the horizontal line was near the top or makes a t shape it went to B"	"Category A was L shaped and Category b was t shapes "	7.73515	464.109	55	4	0.5	"tl_0_60.jpg"
